heartbeat_signals,label
"0.8583004329362878,0.8464002594774565,0.7805646333043728,0.710750234409181,0.665816985388452,0.6303366633890493,0.5818273498470345,0.5035129497875874,0.38521471558875414,0.2550750114451292,0.16349605545961976,0.12750568259521927,0.1045708269259069,0.050731875162804474,-0.029325274869393958,-0.1223922697697353,-0.220266733649075,-0.29734690909163514,-0.3469967803975621,-0.373455065582587,-0.3908399947491896,-0.3786761321254803,-0.33746464337672577,-0.30438522478940727,-0.31366807039893807,-0.3492511284581904,-0.36055833266807646,-0.3313155977945239,-0.2956229211791812,-0.2951695333146959,-0.3321918235854383,-0.38946172035581883,-0.42346601728315925,-0.4080386706440983,-0.3561159251076068,-0.30696961660547456,-0.28713163219779947,-0.2871670009095776,-0.2779274181511646,-0.24721463519974732,-0.2170051108330073,-0.2170052043216703,-0.23917213282983538,-0.2465852980967055,-0.2242880794651315,-0.1752190737501693,-0.11518173157457601,-0.07133787940118558,-0.06186533211965381,-0.06654564567927018,-0.04635554594902119,0.006147924627793427,0.058895722558303804,0.07644525811524822,0.046985860076315666,-0.006764036097236359,-0.04668042562576746,-0.05533246065018477,-0.04361545089735108,-0.03288112624833461,-0.02318823050553459,0.001074786305677311,0.04454788008505861,0.08426399497422543,0.09537940649434001,0.06654315288675222,0.02124982004105591,0.0010868075344107608,0.018726167259011883,0.05143650233205738,0.06760830351700697,0.05440813327031152,0.023534909752947863,0.003778807494120573,0.022544056964038606,0.07904129627634693,0.13036498027183596,0.13687851720817756,0.10698383632118402,0.07143862302056475,0.05389724924304773,0.04495020465153299,0.02691524120344435,0.007757822256313551,0.015495882425455687,0.05868484308200028,0.11192356627472566,0.14425016433296145,0.13994804011444034,0.10631286434955001,0.07350154722445662,0.06150664964453023,0.06385757098789258,0.06396782864897432,0.05712409575309629,0.05017934156763598,0.0635862911197198,0.10171102593782694,0.13994150608976053,0.14688568832084842",1
"-0.08536100714848972,-0.07767930616148717,-0.06655599131422353,-0.0546303820412656,-0.043029714585574225,-0.03225860481572217,-0.022607065176567888,-0.014831470507901297,-0.009989152227978776,-0.00791863155066723,-0.007145762615672763,-0.006421844574378825,-0.005243173530211476,-0.0036289799567251063,-0.0021290062275975408,-0.0011466764149716674,-0.0005814035976503956,-0.00020390234081042735,0.00031813627065094274,0.0016803028595913441,0.004336704349010179,0.007967963737690695,0.012135864931203347,0.01630745782046282,0.0193554535891845,0.020249790910006088,0.018689904534618315,0.015122511925243456,0.010235487686684357,0.004136230627472287,-0.003420421610894009,-0.012088304327805562,-0.020553435506504316,-0.02722450573794099,-0.03104469042309458,-0.031452840938834055,-0.028556742033810263,-0.023509157376061383,-0.01784559442795916,-0.012957742369659235,-0.00976582430037766,-0.008079043744637894,-0.006673473798130512,-0.004074931518915501,0.0004209836097303979,0.006193694789378007,0.012643757931218802,0.020193403887844172,0.02896706934492984,0.0378829475593644,0.045388317953691526,0.05078004476341863,0.054742284720141796,0.05838323289050426,0.061923751286222975,0.06425964628584656,0.06401398256069592,0.060700278777428104,0.054818028933870264,0.04760462526576546,0.04065974382676687,0.03565588265363209,0.033586904566710735,0.0335162418841124,0.03335701176264577,0.03268756645680092,0.03333930904705053,0.037588414642154455,0.04620364756952968,0.05760215371667611,0.06930437073403856,0.07925291694640953,0.08549517644136788,0.08566247818243337,0.07732311800920559,0.05972843501174334,0.035873631732583865,0.012100378034407366,-0.005956331179844204,-0.01662881149942251,-0.021511478301027252,-0.02321348858582145,-0.024185543776918034,-0.02637587477226485,-0.03062916643817354,-0.036775691211671,-0.044466919136320726,-0.05342115971582255,-0.06315207423639964,-0.07246789011362108,-0.07974165913784953,-0.083728042958848,-0.08381103973982296,-0.08007535518777216,-0.07297974064317023,-0.06337277926493155,-0.05266647665493515,-0.041903214595205865,-0.03129459903775583,-0.020544840074813997",1
"0.08589486721574416,0.08452242690507453,0.08210374106102156,0.07859077463321043,0.07397439546893303,0.06833502352777307,0.06186333665947355,0.05483622195925976,0.04756763481241025,0.04036217983580162,0.033489623438514055,0.027179564282868482,0.021624470544909874,0.01697690496862575,0.013333193253894413,0.01069808166618516,0.008959847665035214,0.007894312418661384,0.007210918356966051,0.006606346311623407,0.005799695341983178,0.004536001381972979,0.002587824937020422,-0.00022334640299981334,-0.0039770216367560965,-0.00861121805238968,-0.013921670469376965,-0.019631153260851915,-0.02548917916564835,-0.03134106603532898,-0.03710408858942853,-0.042679276294721596,-0.04786920136300478,-0.05238322272082661,-0.055923267706266926,-0.058300897030472046,-0.05950551620719084,-0.059694546726934986,-0.05911586097296548,-0.058021967639815486,-0.05662035403367557,-0.055083350660239574,-0.05358141066683912,-0.05230386668312945,-0.05143210250458541,-0.05108874705800192,-0.051290829531812576,-0.05194672005192219,-0.052884432846122195,-0.05389006608779622,-0.05472912392450627,-0.055164770357989945,-0.05498505304461009,-0.05404401382929924,-0.05228515310485006,-0.04973385256729952,-0.04645743890874758,-0.04253348617563765,-0.03803588136121505,-0.03304672320110552,-0.027667427058002916,-0.02201854328748351,-0.016222892811102813,-0.010393715795581057,-0.004636145226415839,0.000938112940951974,0.0062089391311589,0.011058226734080662,0.015386503638640844,0.019116068171316156,0.022202845537205015,0.02466075144964365,0.026594724216287044,0.02819490682696174,0.02968783331679696,0.031266218018966785,0.03304718021857135,0.03506568986885422,0.03729103847407947,0.039634149574225466,0.04195102688823066,0.044042370632101396,0.045677052661079326,0.04662984995074411,0.04672533066630194,0.04585974795540844,0.0440117649473573,0.04124742042551574,0.037726662685900914,0.033676046838999524,0.029335464300361505,0.024903630812384336,0.02052837435074019,0.016325221402224546,0.012400857145306837,0.008850532636868746,0.005743698535387906,0.0031046478511704972,0.0008969502192094636,-0.0009734504749040751",1
"0.09454968594462151,0.0917797746762907,0.0874805126107012,0.08244358017385411,0.07700963370939243,0.0710822807323304,0.06445253696825558,0.057096265306501776,0.04932404050890023,0.04173425072075784,0.034953490742666335,0.029288218088446075,0.024600697249324094,0.020628621535211875,0.017392191216066014,0.015145133501994174,0.01403363902453654,0.013950570611187346,0.014535170354830193,0.015211955840126148,0.015484505186604353,0.015263340562463631,0.014696191188270674,0.013695814254663166,0.011863872381944446,0.008863880785280262,0.004666440851574721,-0.0005182866010952358,-0.006362146898858112,-0.012573447829079626,-0.019038251709855236,-0.025690552960454638,-0.03229865391767045,-0.03850021767533282,-0.04397224173816289,-0.04855322716304056,-0.052262452642757806,-0.055204402691393206,-0.05746300621145389,-0.05912093234843563,-0.0603241909297311,-0.06115093690684184,-0.061405282338610784,-0.060748592465018125,-0.05908657400554265,-0.05672706622814361,-0.054102293044771765,-0.051378366197571135,-0.04844943486657194,-0.045280051051229064,-0.042058129301468516,-0.039033671124413805,-0.036443008735414895,-0.03458076937256599,-0.033741551653533486,-0.0340737331215098,-0.03555024276321489,-0.038003789339555616,-0.04111307275206716,-0.044420797485207664,-0.0474880624464632,-0.05003981913300731,-0.051873001278732955,-0.05264762840916393,-0.05193946865698512,-0.049524691257716275,-0.045532687819359347,-0.04045591213414637,-0.03507311064505586,-0.030150532265251828,-0.02614733243307782,-0.02314744794996458,-0.020828713968990303,-0.018545282927812795,-0.01577425728013669,-0.012534237270774656,-0.009212022306821208,-0.006048442933894241,-0.0029334519503142753,0.00037248615253024364,0.003972363665621453,0.007803990975625272,0.011770551822578607,0.01579861643174295,0.01975917826288949,0.023453918527753567,0.026807023551510642,0.029999830954133395,0.03329235918163545,0.03674454460940916,0.04017242639914475,0.0433076090163331,0.04591293367789695,0.047829113379480176,0.04906314563468073,0.04981861361588155,0.0503843267191838,0.05103396628481696,0.052008663883381934,0.053396263297218735",1
"0.06581582028457862,0.0649636474237517,0.06263831017993689,0.05821172437925562,0.05339986038003207,0.049785643755882014,0.04631073318140411,0.042567894039872864,0.03949929047621244,0.03780712828713172,0.03605883833660038,0.0349001016176919,0.03391831175226602,0.031848134042167436,0.02936456612379408,0.028999773672980317,0.029716815502974323,0.028204491061931777,0.026567844128990104,0.023605648429976603,0.019561329561359045,0.017955494343297324,0.016445267883029677,0.01480620461054201,0.013800986575483468,0.014095193828019631,0.0144036438846019,0.014532583481169495,0.014208867773367564,0.012192902128295671,0.009837398665562228,0.007282344393869114,0.004980569473269636,0.003059960341879789,0.0007752609960058748,-0.0017913772640157921,-0.007016463454337055,-0.013568742588060359,-0.02051729890635262,-0.027889562996371506,-0.03418655616764539,-0.03801067339554033,-0.040242593801041684,-0.04029875593218253,-0.03841951079247692,-0.03930893744254217,-0.043971663873943426,-0.048609745989192835,-0.05517961745945717,-0.06351927165940131,-0.07115699446900443,-0.08025949328382627,-0.09169583103418753,-0.10221449617000165,-0.10912330346338232,-0.11260957102176673,-0.113958595613792,-0.11417689842002039,-0.11185299938120881,-0.1068814467307641,-0.10137808968743149,-0.09449282720652359,-0.08674373589714908,-0.07817894500993648,-0.06821801431189577,-0.057228258314395,-0.044790035264508754,-0.03211718558194418,-0.0205213666034868,-0.012938795860901506,-0.003515086591156548,0.006848431177217534,0.014778533106464507,0.01880122962104628,0.019958441692311417,0.01869897021740155,0.014750916082833285,0.009642766706017838,0.001209160225287706,-0.010611972524553773,-0.020235239463294724,-0.02423291581787905,-0.02349929049405587,-0.019684082602869232,-0.009796193945870765,0.0031462570885488067,0.01680302213953036,0.030604083848134414,0.04499330511998717,0.05898070582382098,0.07300042022919652,0.08641709328296743,0.09707361230094341,0.10416048456912508,0.10495988414035279,0.09797398978175736,0.08678123872322596,0.07370403990794525,0.06031323403211995,0.050031616547334706",1
"-0.07672166002337574,-0.07674428482422177,-0.07721873776379384,-0.0779866039554166,-0.0787356541302898,-0.07902125807663264,-0.07836271939395034,-0.07637041909742509,-0.07283967514183808,-0.06777669866730361,-0.06135981895765391,-0.053864238161305845,-0.04558825889196072,-0.03680506319454846,-0.027749322692873116,-0.018621824980026895,-0.00959662053531906,-0.0008210977990999943,0.007582566542806687,0.015505558603994628,0.022830599426202837,0.029417264098603756,0.035116145400315955,0.03981538275577302,0.04348762264892541,0.04619438782570986,0.04803527469495696,0.04908684264860962,0.04938754385757769,0.048975597374285244,0.047929712677171325,0.04637423128811329,0.04445662167338433,0.042330752238194956,0.04015478222325564,0.038082084177062346,0.03623394547042335,0.034668688202891894,0.033374595964526375,0.03229110825893352,0.031346197028925736,0.03049202392379987,0.02972729595801573,0.029095977597000673,0.02866088397987917,0.02846496972776156,0.028501791974343903,0.028713599201334337,0.02901303471983139,0.029309786415780102,0.029528546981123636,0.02961836358709973,0.0295620003217126,0.029381417498069405,0.029127330319794358,0.028850301751594185,0.028572848852148357,0.028285421423729196,0.027963988433772256,0.027585565916436766,0.027129855035041985,0.026575083554797853,0.025904090762746225,0.025119763822537743,0.024248387624725025,0.02332372476799941,0.022366332136090773,0.02138161856328543,0.020377834529439136,0.01937796242628191,0.018405971862575414,0.01745473527961878,0.016465520516225372,0.015338320012823793,0.013962256685313416,0.01224659852313241,0.010137644864913649,0.007618812439915971,0.0047004684197480585,0.0014079631466402329,-0.002220340356553774,-0.006119175381775581,-0.010182816266450938,-0.014275077527449002,-0.01826816114394645,-0.02208584602121573,-0.025714910017711146,-0.029174891508122178,-0.03246731673683528,-0.035538907939453974,-0.03827850149288175,-0.04054315535493926,-0.04219668648226268,-0.04314553639484428,-0.04336062327775313,-0.04288129270196668,-0.04179850353956813,-0.040225407918791416,-0.038277971741040244,-0.03607246847515917",1
"0.5225277302344874,0.5165367807948911,0.5089582092238466,0.5007614724513063,0.49042209696994954,0.47557882880013,0.4531563233235339,0.4238001247647146,0.3951637923511895,0.3706985125680209,0.34784734897035974,0.3255415554979285,0.30431111265991845,0.2832182866102554,0.26057830823018113,0.23313925711499153,0.19671102395703335,0.15063974026670468,0.10375288936088281,0.06845346828403728,0.046339832147859306,0.029135185393136753,0.010548836923411853,-0.010382190825818205,-0.03220980653445077,-0.05345533168275657,-0.07169153483938479,-0.08414563303961697,-0.09013902349716785,-0.09328885331344028,-0.10442139552215662,-0.13680705886609262,-0.19305067619275684,-0.2540986892363552,-0.29300619310143033,-0.30504744215891116,-0.3037101670242717,-0.3005406791630639,-0.30093578292655826,-0.3060056568836738,-0.3152853281517109,-0.3265846359754458,-0.33632531728718557,-0.3427993507084626,-0.3481448918207957,-0.35572968327376003,-0.3671820721247961,-0.3798601543618481,-0.38762526492112187,-0.38745544544383753,-0.38173564979754865,-0.37277184332171104,-0.3630566890302723,-0.3583832149431138,-0.3598796842976935,-0.358606670526528,-0.3444046786163541,-0.3183750697273477,-0.2921309001870607,-0.2741167026766806,-0.2645781790678372,-0.2609908893989314,-0.26033218067713876,-0.2584819441162421,-0.2540611625626613,-0.2487834500196286,-0.24149852941817213,-0.2289824343976511,-0.21198396004052772,-0.19611707855497523,-0.1861423588839497,-0.18179874550747405,-0.18128834904146734,-0.18465738262237152,-0.1907224760379717,-0.19252028418913358,-0.1811902765727213,-0.15468468228020588,-0.11632974206832308,-0.06985658821081062,-0.02329282884987266,0.013186848870835627,0.03516145103458787,0.04497529896605787,0.05066320119188819,0.06220548687597918,0.0866939453760236,0.12489528955963838,0.17042815395314542,0.21704791735101286,0.2625768099919057,0.30641061155331684,0.3489846531638554,0.38784614871337314,0.41732392531048823,0.435223762681363,0.44425034910641115,0.4472343840804269,0.44540208068648557,0.44092506845980184",1
"-0.10691422647303869,-0.1035316165268368,-0.09800592329172407,-0.09084310666110351,-0.08259751716065265,-0.07373714834735513,-0.06459164117081495,-0.05538459144666906,-0.046299844446577025,-0.03751771250267361,-0.029204468195117524,-0.02148160268786717,-0.014409435465830574,-0.00799634999223029,-0.002220462033164401,0.0029472406791633196,0.007525168800545455,0.011513887388501572,0.014904656579870161,0.01770204960343199,0.019947952712325183,0.021729978611720706,0.023166671073316096,0.02437329134843904,0.025430979312826167,0.026382370098459333,0.02725987686397765,0.02811580431067242,0.02901722216549054,0.030002531193499556,0.03104064597759181,0.03203572747961852,0.0328775220536092,0.03349795712188463,0.03389309815106143,0.034103326616349176,0.03417228053549085,0.034117283068753605,0.033927938334471754,0.03358646037213558,0.03308656037005971,0.032438963568044675,0.03166948249012715,0.03082328231539915,0.029973178921491532,0.029213584012516954,0.028629698087113985,0.028259226666179492,0.028077548079388608,0.02801660704505294,0.028000663401731553,0.027972321758203293,0.027898840022391423,0.02776370317428916,0.027558013487769727,0.027276287590674235,0.026920377569713598,0.026504939577061813,0.026057011403153314,0.025605036150468934,0.025160732556864775,0.02470005259989856,0.024153792103245163,0.023420982923535873,0.022405896163643364,0.021065021211719902,0.019431374697758887,0.01760237098770997,0.01569433904247155,0.01379323118167948,0.01192804766347668,0.010077398389122895,0.008204863891339141,0.006302944460478972,0.004416494215741959,0.0026270383817503518,0.0010027005133082974,-0.000449376173093069,-0.001794070476802509,-0.003139126921191518,-0.004596225515741476,-0.00625285057583138,-0.008157988532634067,-0.010309030353650425,-0.01264650105577416,-0.015075099728970837,-0.01750853270431134,-0.019906334989148865,-0.022264219157526487,-0.02456024711770667,-0.026705725309490884,-0.02855396126801417,-0.029974693974862465,-0.030941064798754997,-0.03155642527777133,-0.03199396828379181,-0.032397859579069654,-0.03282593588010252,-0.03326917396194508,-0.03371055948178292",1
"0.22585376388644773,0.21480308104514778,0.20220429742869983,0.19298033822643723,0.1881365309184464,0.1809654049804461,0.16946526713141385,0.16094463393923475,0.15180072659899257,0.13617128179801097,0.12219014880325163,0.11300434390117309,0.10293746085831268,0.09383076173606208,0.08558500052538287,0.07647154101015674,0.06496732363369617,0.052766909706854936,0.04147000004554091,0.03260346430111116,0.02434464461746111,0.01435737716421659,0.0005930342813085243,-0.010506211051194758,-0.019525870966400627,-0.027769571911327284,-0.032717151528092125,-0.037199487861777625,-0.04086100677800131,-0.046158810217582835,-0.05214716227015753,-0.06036580652042245,-0.06842276244446521,-0.07318363977687786,-0.07475720200852426,-0.07541767650626185,-0.07608584223276321,-0.07962806223503849,-0.0832813309213769,-0.09027376637260198,-0.10487544896469342,-0.11860522301051557,-0.12847453379086987,-0.13792574741694597,-0.14725619366174347,-0.15634387891519919,-0.1621625094979,-0.1674401030051756,-0.17063034637524965,-0.1723196607711205,-0.1747480007732411,-0.17651821939546924,-0.1755049068275154,-0.17910323991093002,-0.18775787437675218,-0.19378093398451687,-0.19629593616859015,-0.1974520063267161,-0.1952485789649422,-0.18868871290603714,-0.1775100564578329,-0.16202203437252122,-0.14401781699543093,-0.1257835465912912,-0.11153772730536177,-0.09861217529111332,-0.08557802185214769,-0.07417690102234342,-0.061142579308648914,-0.047562146399361516,-0.03792109793738774,-0.02870347619070729,-0.01635837688234154,-0.005417232870476907,0.003921327753442949,0.016016997555034218,0.028832476096365856,0.039736830313489735,0.04977671665267486,0.05815859009882812,0.06461222290100699,0.07211215690324257,0.07968963317071565,0.08551653788862801,0.09134311457500455,0.09935394916773266,0.1032949884037434,0.10876179698998772,0.11638184769874926,0.12094277294887357,0.12505680682581566,0.13013286076065222,0.13538383415188537,0.1390034715048697,0.1395092541992593,0.13788458077163546,0.13465902026850496,0.12971514540558893,0.12292981480987719,0.11326987275825967",1
"0.04394384569015708,0.046635388357226304,0.04765392931925033,0.04618346956818353,0.0443095719163038,0.0446606255423056,0.04572209569240615,0.0447931652777705,0.041302677931849885,0.03671030832502231,0.03147611001379169,0.023701256049449393,0.01216305600750267,-0.0010865400819333737,-0.010777427366653158,-0.014371834790962296,-0.015012604537662566,-0.015003454415425277,-0.01431056789661643,-0.013324569603420197,-0.011567387607753249,-0.008543158666301995,-0.007126466723703817,-0.009666132699224589,-0.013999901496686909,-0.01614358821190867,-0.014259687853038702,-0.009011127335153246,-0.0019145156993767426,0.004129101597710641,0.00815076937710374,0.011077765073498419,0.012271617443409405,0.011581785871209671,0.010181258197875881,0.008809623870713656,0.007044456147706296,0.005013510519965882,0.0032748427659553686,0.0012386002096193421,-0.0018090640281227463,-0.005315881416499378,-0.008241913749539073,-0.009358347093029226,-0.008326345613522135,-0.006957483025688577,-0.004764977642677276,-0.0017897609932385206,-0.0011212005191619245,-0.0025534322363676143,-0.0038338593536820925,-0.005938467355619731,-0.009009745127731991,-0.011038099062609982,-0.01008243094516674,-0.008173245956968639,-0.006527022316741335,-0.005418228840617628,-0.006066939866331597,-0.009496371018327496,-0.016097763561552833,-0.024289265431525472,-0.031121475109620197,-0.03700731319905344,-0.04434582706986452,-0.053822654439336884,-0.06492212801856691,-0.07498632519289418,-0.0806276937764635,-0.08386517064798155,-0.0869063743930441,-0.08684683925373943,-0.08187384214803456,-0.07225725154281432,-0.060344508989024104,-0.04892686185461355,-0.041003317831914285,-0.03778467574125639,-0.03924025200068139,-0.04102545816468507,-0.03735091114574367,-0.028025769101338208,-0.016786461756905638,-0.00706490187402288,0.00017484587057044199,0.0065256374720517735,0.01067726581203872,0.0113444006425127,0.009501574822703931,0.008395995862479674,0.010052466199346147,0.014240695993340755,0.02179046759992935,0.032178672356773005,0.0415873660403263,0.04812675611604973,0.053438032426992896,0.05917065692063726,0.06582965161521391,0.07328382776454416",1
"-0.27578001528917584,-0.2862967388326987,-0.29729654357798013,-0.301062432225238,-0.29775976189428177,-0.29065366637356227,-0.2820218977794873,-0.27254289401645687,-0.2613238931210631,-0.24685241379935935,-0.22858704972120303,-0.20680800070912056,-0.18261259798916593,-0.15885873524401828,-0.13832036096653175,-0.12046115187680786,-0.10202303038600181,-0.08084523217511719,-0.057755868473531785,-0.03488720371009138,-0.014024868199885326,0.0038870228895570014,0.01910025200714041,0.032525047119428274,0.045300732667478444,0.05897257256634042,0.07470735535360931,0.0923258194636977,0.10989805455998067,0.12421912521998257,0.13395635861232555,0.141246033375453,0.1481407798225135,0.15423753750968314,0.15824840187398748,0.15974436974250625,0.15935889289474775,0.15853453973133183,0.15892705912829735,0.16074091744103888,0.16241526545605162,0.16279946986195565,0.1623383818611325,0.1622429160717638,0.16343185962841428,0.16610501582223786,0.16983803692561142,0.17365665383950094,0.1766135722335913,0.17844433681198008,0.17927153528363518,0.17886771061785678,0.17707284420305103,0.17465971616342219,0.17290711699093966,0.1727483047760631,0.17413498704324826,0.17606434935211898,0.17758983820956636,0.17840042630441375,0.1785437906015529,0.1781808542884444,0.17746005568072434,0.1762865481001064,0.17465227554035412,0.17297455120757496,0.17133048270750703,0.16882088476895485,0.16437065829869593,0.15794131199704187,0.1504249347379367,0.1425475492208857,0.13439196049371127,0.12548995781080022,0.11489794586132637,0.10191844693282268,0.08681954005639841,0.07036548480930907,0.053358600859573974,0.036284244103805235,0.0186288365031671,-0.0007822964355496675,-0.022403514142893155,-0.04527135900855522,-0.067955600128903,-0.08973198593933451,-0.11078015294580792,-0.13167019256996965,-0.1521372717195421,-0.17053186571601592,-0.18477845419452282,-0.19417927139073013,-0.2001776601103037,-0.20484166691386438,-0.2094161037058873,-0.21443369747353008,-0.220122937662322,-0.2263058053994982,-0.2324552472176927,-0.23787899551878547",0
"-0.09637709844627895,-0.0986829731940776,-0.09891113365884052,-0.09748369395395062,-0.09485654207529048,-0.09135051220599777,-0.08718920541987296,-0.0827681866921467,-0.07865338238471997,-0.07515872669863322,-0.07212766266647541,-0.06926354670942014,-0.06650418230946209,-0.06394489197320397,-0.06154089637794169,-0.05903103702840207,-0.05603292229506118,-0.052108386477892066,-0.046917592054415036,-0.04048615754306062,-0.03324451255234634,-0.02574925355725416,-0.018442005616952084,-0.011636309437913273,-0.005610206840642562,-0.000670156930242527,0.002904300914925939,0.00498238037955101,0.005589219214961361,0.004819056027245583,0.0028801153076138397,0.00023730512180475394,-0.002512321870845602,-0.005017209572039272,-0.007276932004506909,-0.00926955746454089,-0.010514564004846239,-0.01014197715478371,-0.007453791282008793,-0.0022380982252516723,0.005505614717291218,0.01580361294005045,0.02845989135011945,0.04282427196457539,0.058006734337386345,0.07310460678618019,0.08720534424145931,0.09954264591823284,0.1097019077553012,0.117593731842632,0.1234548071966535,0.1278063264136091,0.13104106260582174,0.13315013238866963,0.13405881117251708,0.13393998288170764,0.13302437992857927,0.1313935366272043,0.12912698250192015,0.12651203818222354,0.12400585828419822,0.12195508240633046,0.12032853097697124,0.11880421329568411,0.11719384979662617,0.11568428426028576,0.11457158309031257,0.11385089326924597,0.11312269716792184,0.11178503776750864,0.1092966561736079,0.10538795855726901,0.10008811478893909,0.09351980531720444,0.08571378828023424,0.07675614671549535,0.06703116897676531,0.05703472952027516,0.0469531524369142,0.03661599355093734,0.025797603349680953,0.01441196063025435,0.0025026933151111874,-0.00983722755470548,-0.022657434370332297,-0.036332662277341776,-0.051338535190118106,-0.0676379181572209,-0.08424007225447569,-0.09943080272435736,-0.11161757632101196,-0.12015897825856184,-0.12552765585605452,-0.1287568907447448,-0.13076355521261174,-0.13208109792632058,-0.13295990945703987,-0.13354761840172227,-0.13395260479041696,-0.13413454882699835",1
